,rmse_den,rmse_rnd,rmse_un,x
44,0.9210623502890024,0.9247267739585554,0.9443487110950964,44
45,0.919794519417249,0.9222538045831905,0.9461302690746268,45
46,0.9195852500887838,0.9229316119786902,0.9478098608743741,46
47,0.9218909079434169,0.9230479008729633,0.9459870237104204,47
48,0.9219432324493125,0.9211101075249197,0.9448281510031827,48
49,0.9232959479179104,0.9199794492752809,0.942048105291874,49
50,0.9242990101757593,0.9188747951177463,0.9403980960291234,50
51,0.924294258726218,0.9163877617622527,0.9438455152995524,51
52,0.9253626262254526,0.9140177777544495,0.9449632778066255,52
53,0.9250116992159164,0.9157478859826195,0.9449487743921038,53
54,0.9235460744352331,0.9155508255992805,0.9486265163114165,54
55,0.925264302056242,0.9151367594297131,0.9473939121099115,55
56,0.9256575490888239,0.9155292671899296,0.9462792528585394,56
57,0.9190968030023858,0.9169210526242703,0.945618715144952,57
58,0.9186708615620114,0.9153819457208426,0.9482134944310598,58
59,0.9212322445430604,0.9148126820272466,0.9471634753745285,59
60,0.9224524498941494,0.9139170853496572,0.9513869153049096,60
61,0.9240440140799888,0.917188657495698,0.9508155817799295,61
62,0.9260722085807582,0.9160364870784283,0.9484252082723853,62
63,0.926663451520966,0.914142944439996,0.9446104051550239,63
64,0.9279348241225132,0.9129273448955119,0.94282603773881,64
65,0.9281148337177472,0.9165852948553765,0.9407129376259483,65
66,0.9349664366524792,0.9153387053639579,0.9412774857927425,66
67,0.934970239684044,0.9197866909460987,0.9433362033414842,67
68,0.9352886844919857,0.9199187263777879,0.9466899283677057,68
69,0.9357190974022198,0.919340013502069,0.9447578035958897,69
70,0.9359942102059058,0.918601219895317,0.9480943869246521,70
71,0.9357248601847353,0.918098102619803,0.9485248050916573,71
72,0.9329609823231683,0.91842272360496,0.9486277716543526,72
73,0.9335868153882918,0.9187167510643999,0.9499596775338723,73
74,0.9327561581060959,0.9178691626709903,0.9513380272151064,74
75,0.93518182450154,0.9215804020776857,0.9517879501430164,75
76,0.9340132616323669,0.9225692566038852,0.9513069221954029,76
77,0.9350456805807015,0.9205649423916527,0.9552375623917744,77
78,0.9350543725431917,0.9205754899010854,0.954836587063857,78
79,0.9360491246511279,0.9216426644550735,0.9544702519928951,79
80,0.9359989403777627,0.9210995168916841,0.9540316942170758,80
81,0.9380275048264443,0.9227566744611311,0.9569488766797127,81
82,0.9391057480828661,0.9213059143598356,0.9592188106511743,82
83,0.9363716827469952,0.9205869656438078,0.9585555813890467,83
84,0.9353598059552831,0.9176114097870849,0.9572894947264898,84
85,0.9330428656019171,0.9176222203973168,0.9561320381726415,85
86,0.933996710871905,0.9163784137473818,0.9582984798546234,86
87,0.9342384367051235,0.9138628006147052,0.9561097330921138,87
88,0.9344098828894465,0.9160657558650589,0.9555190408411371,88
89,0.9360661370941972,0.9167099707617419,0.9528065847711485,89
90,0.9360155546872986,0.9183453639367419,0.9515576347802148,90
91,0.9391581587824871,0.9185140068458707,0.9505134858643185,91
92,0.9352696836110732,0.9146772802630314,0.9521581844477934,92
93,0.9358572844441241,0.9184057097402389,0.9517126523298332,93
94,0.9367289876898921,0.9175650869850045,0.9537997227348933,94
95,0.945253356765583,0.9172127005561621,0.9494275235698381,95
96,0.950245464449373,0.9132309626942163,0.9448342821384373,96
97,0.9521763956072714,0.9137423635869271,0.9454399448919847,97
98,0.9537695357378404,0.9159511207965538,0.9481112775311111,98
99,0.9565651716573522,0.9111565778647297,0.9471454489575539,99
